Ticker,Name,Sector,CapitalExpenditure_2024Q2,CapitalExpenditure_2024Q3,CapitalExpenditure_2024Q4,CapitalExpenditure_2025Q1,CashAndSTInvestments_2024Q2,CashAndSTInvestments_2024Q3,CashAndSTInvestments_2024Q4,CashAndSTInvestments_2025Q1,CashFromOps_2024Q2,CashFromOps_2024Q3,CashFromOps_2024Q4,CashFromOps_2025Q1,CostOfRevenue_2024Q2,CostOfRevenue_2024Q3,CostOfRevenue_2024Q4,CostOfRevenue_2025Q1,CurrentAssets_2024Q2,CurrentAssets_2024Q3,CurrentAssets_2024Q4,CurrentAssets_2025Q1,CurrentLiabilities_2024Q2,CurrentLiabilities_2024Q3,CurrentLiabilities_2024Q4,CurrentLiabilities_2025Q1,EPS_2024Q2,EPS_2024Q3,EPS_2024Q4,EPS_2025Q1,Exchange,IncomeTaxExpense_2024Q2,IncomeTaxExpense_2024Q3,IncomeTaxExpense_2024Q4,IncomeTaxExpense_2025Q1,InterestExpense_2024Q2,InterestExpense_2024Q3,InterestExpense_2024Q4,InterestExpense_2025Q1,Location,LongTermDebt_2024Q2,LongTermDebt_2024Q3,LongTermDebt_2024Q4,LongTermDebt_2025Q1,Market Value,NetIncome_2024Q2,NetIncome_2024Q3,NetIncome_2024Q4,NetIncome_2025Q1,OperatingIncome_2024Q2,OperatingIncome_2024Q3,OperatingIncome_2024Q4,OperatingIncome_2025Q1,OtherOperatingExpense_2024Q2,OtherOperatingExpense_2024Q3,OtherOperatingExpense_2024Q4,OtherOperatingExpense_2025Q1,Revenue_2024Q2,Revenue_2024Q3,Revenue_2024Q4,Revenue_2025Q1,TotalAssets_2024Q2,TotalAssets_2024Q3,TotalAssets_2024Q4,TotalAssets_2025Q1,TotalDebt_2024Q2,TotalDebt_2024Q3,TotalDebt_2024Q4,TotalDebt_2025Q1,TotalEquity_2024Q2,TotalEquity_2024Q3,TotalEquity_2024Q4,TotalEquity_2025Q1,TotalLiabilities_2024Q2,TotalLiabilities_2024Q3,TotalLiabilities_2024Q4,TotalLiabilities_2025Q1,GDP_2024Q1,GDP_2024Q2,GDP_2024Q3,GDP_2024Q4,GDP_2025Q1,GDPReal_2024Q1,GDPReal_2024Q2,GDPReal_2024Q3,GDPReal_2024Q4,GDPReal_2025Q1,Unemployment_2024Q1,Unemployment_2024Q2,Unemployment_2024Q3,Unemployment_2024Q4,Unemployment_2025Q1,InterestRate_2024Q1,InterestRate_2024Q2,InterestRate_2024Q3,InterestRate_2024Q4,InterestRate_2025Q1,IndustrialProd_2024Q1,IndustrialProd_2024Q2,IndustrialProd_2024Q3,IndustrialProd_2024Q4,IndustrialProd_2025Q1,Inflation_2024Q1,Inflation_2024Q2,Inflation_2024Q3,Inflation_2024Q4,Inflation_2025Q1,Market Cap,KPI_GrossProfitMargin_2024Q2,KPI_GrossProfitMargin_2024Q3,KPI_GrossProfitMargin_2024Q4,KPI_GrossProfitMargin_2025Q1,KPI_NetProfitMargin_2024Q2,KPI_NetProfitMargin_2024Q3,KPI_NetProfitMargin_2024Q4,KPI_NetProfitMargin_2025Q1,KPI_CurrentRatio_2024Q2,KPI_CurrentRatio_2024Q3,KPI_CurrentRatio_2024Q4,KPI_CurrentRatio_2025Q1,KPI_Leverage_2024Q2,KPI_Leverage_2024Q3,KPI_Leverage_2024Q4,KPI_Leverage_2025Q1,KPI_DebtToEquityRatio_2024Q2,KPI_DebtToEquityRatio_2024Q3,KPI_DebtToEquityRatio_2024Q4,KPI_DebtToEquityRatio_2025Q1,KPI_TotalAssetTurnover_2024Q3,KPI_TotalAssetTurnover_2024Q4,KPI_TotalAssetTurnover_2025Q1,KPI_ReturnOnEquity_2024Q3,KPI_ReturnOnEquity_2024Q4,KPI_ReturnOnEquity_2025Q1,KPI_ReturnOnAssets_2024Q3,KPI_ReturnOnAssets_2024Q4,KPI_ReturnOnAssets_2025Q1
VMI,VALMONT INDS INC,Industrials,-18318000.0,-20505000.0,-25618000.0,-30319000.0,163142000.0,200477000.0,164315000.0,184399000.0,130811000.0,225121000.0,193414000.0,65130000.0,719455000.0,718482000.0,724273000.0,678212000.0,1784035000.0,1807159000.0,1683392000.0,1722817000.0,705034000.0,770049000.0,811425000.0,760848000.0,4.91,4.11,3.84,4.32,New York Stock Exchange Inc.,31067000.0,29724000.0,27199000.0,30799000.0,15846000.0,14313000.0,12342000.0,10115000.0,1,1017543000.0,898201000.0,729941000.0,729983000.0,2065193.08,99716000.0,83068000.0,77653000.0,87261000.0,147308000.0,125735000.0,119988000.0,128314000.0,172974000.0,175958000.0,193033000.0,162788000.0,1039737000.0,1020175000.0,1037294000.0,969314000.0,3457202000.0,3496828000.0,3329972000.0,3375423000.0,1174235000.0,1049294000.0,866836000.0,862786000.0,1517730000.0,1587804000.0,1593613000.0,1691901000.0,1939472000.0,1909024000.0,1736359000.0,1683522000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.3080413604594239,0.2957267135540471,0.3017669050433146,0.3003175441600967,0.0959050221354054,0.08142524566863528,0.07486112905309392,0.09002345989019038,2.5304240646550378,2.3468103977798815,2.074611948115969,2.26433794923559,2.277876829212047,2.2023045665585927,2.0895738174826635,1.9950475825713208,0.7736784540069709,0.6608460490085678,0.5439438558796897,0.50995064132003,0.29340540664909415,0.3038887912345462,0.28911466065757496,0.05349675772347042,0.048816612220277944,0.05311862923122531,0.023890607316908324,0.02274945801839808,0.026027102057373203
RIG,TRANSOCEAN LTD,Energy,-84000000.0,-58000000.0,-29000000.0,-60000000.0,475000000.0,435000000.0,560000000.0,263000000.0,133000000.0,194000000.0,206000000.0,26000000.0,184000000.0,190000000.0,180000000.0,176000000.0,2135000000.0,2343000000.0,2452000000.0,2204000000.0,1573000000.0,1431000000.0,1663000000.0,1656000000.0,-0.15,-0.58,0.325,-0.11,New York Stock Exchange Inc.,156000000.0,-31000000.0,55000000.0,39000000.0,74000000.0,80000000.0,91000000.0,116000000.0,1,6775000000.0,6503000000.0,6195000000.0,5936000000.0,594936.5,-123000000.0,-494000000.0,7000000.0,-79000000.0,84000000.0,148000000.0,137000000.0,62000000.0,593000000.0,610000000.0,635000000.0,668000000.0,861000000.0,948000000.0,952000000.0,906000000.0,20325000000.0,19510000000.0,19371000000.0,19019000000.0,7301000000.0,6960000000.0,7247000000.0,6648000000.0,10709000000.0,10228000000.0,10285000000.0,10211000000.0,9616000000.0,9282000000.0,9086000000.0,8808000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.7862950058072009,0.79957805907173,0.8109243697478992,0.8057395143487859,-0.14285714285714285,-0.5210970464135021,0.007352941176470588,-0.08719646799116998,1.357279084551812,1.6373165618448637,1.4744437763078773,1.3309178743961352,1.8979363152488562,1.9075087993742668,1.883422459893048,1.8625991577710312,0.6817630030815203,0.6804849432929214,0.7046183762761303,0.6510625795710508,0.04759633488138572,0.04896993390087703,0.04719979161239906,-0.04718918660744137,0.0006824940281772535,-0.007708821233411397,-0.02480230952679804,0.00036007304338880175,-0.004115655118520448
SCSC,SCANSOURCE INC,Information Technology,-1270000.0,-2375000.0,-1973000.0,-1421000.0,185460000.0,145044000.0,110520000.0,146287000.0,54739000.0,44830000.0,-6188000.0,66062000.0,648799000.0,673961000.0,645774000.0,604645000.0,1404699000.0,1352359000.0,1283765000.0,1310268000.0,669352000.0,666006000.0,609623000.0,631850000.0,0.11,0.69,0.7,0.74,NASDAQ,6600000.0,5988000.0,2657000.0,6795000.0,2084000.0,2109000.0,1970000.0,1836000.0,1,136199000.0,133913000.0,132038000.0,130163000.0,303021.3,16096000.0,16974000.0,17053000.0,17431000.0,22305000.0,22698000.0,19900000.0,23243000.0,75009000.0,78921000.0,81823000.0,76959000.0,746113000.0,775580000.0,747497000.0,704847000.0,1779032000.0,1786509000.0,1702529000.0,1725208000.0,153961000.0,143649000.0,139899000.0,138024000.0,924255000.0,920893000.0,900662000.0,901746000.0,854777000.0,865616000.0,801867000.0,823462000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.1304279646648698,0.13102323422470924,0.13608482709629605,0.14216134849123285,0.021573139725483942,0.021885556615694062,0.022813469485496264,0.024730189672368612,2.098595357898385,2.0305507758188366,2.1058342615026007,2.0737010366384427,1.9248281047979183,1.939974568163728,1.8903084619979527,1.9131861965564583,0.16657848753861218,0.15598880651715238,0.15532908016547828,0.15306305766812384,0.43504197539728195,0.4284831520894871,0.41126084060708273,0.01839852412922974,0.018723563109541024,0.019341902610285795,0.009521135782760596,0.009775187315242769,0.010170558593030912
SKYT,SKYWATER TECHNOLOGY INC,Information Technology,-2293500.0,-1877000.0,-2360000.0,-1711000.0,77965000.0,84713500.0,84356000.0,103056500.0,9228000.0,12500000.0,10401000.0,5863000.0,22402000.0,22762500.0,24830000.0,25558000.0,360539000.0,355091500.0,256923000.0,285888500.0,153890000.0,158552500.0,157231500.0,153286500.0,-0.09,-0.03,-0.03,-0.02,NASDAQ,1936000.0,650500.0,691000.0,918000.0,1306500.0,766000.0,394000.0,446000.0,1,27622000.0,23782000.0,20826000.0,17946500.0,103084.16,-2732000.0,-918000.0,-1682000.0,-3338500.0,-1309000.0,-46500.0,-1592000.0,-2507500.0,33296000.0,48600000.0,43006000.0,43122000.0,87500000.0,92820000.0,97036500.0,98213500.0,608457000.0,506045000.0,546114500.0,567117000.0,36675000.0,34796000.0,32812000.0,27181500.0,287327000.0,258497500.0,275316500.0,280875500.0,253406000.0,236548000.0,246555500.0,239712500.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap,0.7439771428571429,0.7547672915319974,0.7441169044637842,0.7397710090771635,-0.031222857142857142,-0.00989010989010989,-0.01733368371695187,-0.03399227193817551,2.342835791799337,2.2395831033884677,1.6340427967678233,1.8650598715477227,2.1176464446432113,1.9576398224354201,1.983587979652509,2.019104549880641,0.12764202459218937,0.13460865192119847,0.11917919921254265,0.0967741935483871,0.16656766878839158,0.18445207214305437,0.17644757626782928,-0.0033637185578881124,-0.006301820484288535,-0.012004847246993845,-0.00164737254845662,-0.0031972338794640925,-0.005997853995328015
NMRK,NEWMARK GROUP INC CLASS A,Real Estate,-9266000.0,-10682000.0,-6129000.0,-5444000.0,176387000.0,178583000.0,197691000.0,157078000.0,-258486000.0,-85244000.0,402577000.0,-179404000.0,633375000.0,685912000.0,872716000.0,665494000.0,1760236000.0,1993179000.0,1772673000.0,1787481000.0,1695831000.0,1962035000.0,1780431000.0,1764392000.0,0.08,0.1,0.26,-0.05,NASDAQ,9046000.0,8847000.0,31405000.0,-10053000.0,8258000.0,7863000.0,8427000.0,8483000.0,1,745161000.0,770405000.0,670673000.0,770941000.0,741153.28,14280000.0,17794000.0,45414000.0,-8766000.0,35082000.0,40730000.0,103150000.0,-18269000.0,598293000.0,645182000.0,769566000.0,683763000.0,633375000.0,685912000.0,872716000.0,665494000.0,4758909000.0,5004056000.0,4710120000.0,4847743000.0,2173777000.0,2397014000.0,2023247000.0,2200549000.0,1522963000.0,1478958000.0,1524169000.0,1546991000.0,3235946000.0,3525098000.0,3185951000.0,3300752000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.0,0.0,0.0,0.0,0.022545885139135583,0.02594210336019781,0.05203754715165071,-0.013172169846760451,1.037978430633713,1.0158733152058959,0.9956426281052172,1.01308609424663,3.124769938599953,3.383501086575819,3.090287231927693,3.1336594718392026,1.4273340849383733,1.620745146244856,1.3274426917225057,1.42247046039699,0.1405130511069127,0.17967885284351448,0.13925581481969349,0.011855075466676171,0.030244475175375533,-0.005708592193177822,0.0036452040952722866,0.009350046776998893,-0.0018343012449540236
MLR,MILLER INDUSTRIES INC,Industrials,-7493500.0,-6113500.0,-14191500.0,-6122000.0,41173000.0,52459000.0,49019000.0,49137000.0,23974500.0,29478000.0,23793000.0,10678000.0,176674500.0,207941000.0,201772000.0,219534000.0,349660500.0,320644000.0,438841000.0,431312000.0,175891000.0,177697000.0,216013000.0,193074000.0,0.22,0.21,0.25,0.22,New York Stock Exchange Inc.,2620500.0,2734000.0,2060000.0,1792000.0,11077000.0,7968500.0,8347000.0,8885000.0,1,250896000.0,260926000.0,239543000.0,229920000.0,126558.87,8200000.0,8852000.0,6774000.0,4335000.0,15511000.0,17190000.0,14833000.0,10724000.0,35324500.0,35486000.0,38116000.0,36809000.0,232083000.0,249470000.0,260405000.0,287442000.0,1129583500.0,1145339000.0,1255103000.0,1233448000.0,389679500.0,288615000.0,547745000.0,499976000.0,513410500.0,531439000.0,549338000.0,541231000.0,632518500.0,662495000.0,806193000.0,753504000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Micro-Cap,0.23874432853763525,0.16646891409788753,0.22516080720416273,0.2362493998789321,0.035332187191651265,0.03548322443580391,0.026013325396977784,0.015081303358590602,1.987938552853756,1.8044423935125522,2.031549027141885,2.2339206729026175,2.200156599835804,2.155165503472647,2.2847554693103334,2.2789677605310854,0.7590018123898907,0.5430820846795211,0.9971001459939054,0.9237756152179014,0.2193217571148028,0.2169642090914923,0.23101154045064778,0.016944067064203983,0.012535425901920562,0.007949978405767999,0.00778224313135942,0.005643960570594915,0.003483955120871543
CUZ,COUSINS PROPERTIES REIT INC,Real Estate,-4777000.0,-7951000.0,-6129000.0,-5817500.0,114880000.0,82745000.0,81381000.0,72334000.0,52975000.0,61059000.0,57806000.0,30536000.0,47626000.0,49104500.0,50058500.0,55089500.0,290899000.0,289080000.0,341115000.0,290359000.0,240924000.0,279797000.0,246419000.0,236481000.0,0.105,0.105,0.16,0.08,New York Stock Exchange Inc.,377500.0,619000.0,518000.0,330000.0,20685500.0,20493000.0,20135000.0,21051000.0,1,1661869000.0,1649366000.0,1706251500.0,1625783000.0,1250275.63,14787000.0,15766500.0,14585500.0,9529500.0,34014500.0,34206000.0,31647500.0,25608500.0,56018000.0,50244000.0,56876500.0,61764000.0,154800000.0,179192000.0,180927500.0,159880000.0,4251038000.0,4276323000.0,4371203000.0,4114380000.0,1827855000.0,1775119000.0,2023247000.0,1784691000.0,1751216000.0,1757321000.0,1781962000.0,1785875000.0,1971473000.0,1949521000.0,2149044000.0,1947033000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.6923385012919897,0.7259671190678155,0.7233228779483495,0.655432199149362,0.09552325581395349,0.08798662886736015,0.08061516353235412,0.05960407805854391,1.207430559014461,1.0331776252068463,1.3842885491784318,1.227832257136937,2.4274778211254353,2.433433049511159,2.4530281790520787,2.303845453909148,1.0437633050406119,1.0101279162998678,1.1354041219734203,0.9993370196682299,0.042027539352444444,0.041844916106641365,0.03768273788612992,0.008987506758515016,0.008242064847597663,0.005341892020291286,0.003697861507211903,0.003373334754934533,0.0022460448504245376
KDP,KEURIG DR PEPPER INC,Consumer Staples,-133000000.0,-125000000.0,-175000000.0,-134000000.0,438000000.0,552000000.0,510000000.0,653000000.0,657000000.0,628000000.0,849000000.0,209000000.0,1750000000.0,1751000000.0,1793000000.0,1650000000.0,3819000000.0,4102000000.0,3997000000.0,4346000000.0,7509000000.0,7699000000.0,8087000000.0,9171000000.0,0.38,0.45,-0.11,0.38,NASDAQ,157000000.0,186000000.0,-10000000.0,143000000.0,204000000.0,106000000.0,247000000.0,148000000.0,1,12406000000.0,12413000000.0,12912000000.0,11927000000.0,10035207.0,515000000.0,616000000.0,-144000000.0,517000000.0,861000000.0,902000000.0,781000000.0,801000000.0,1311000000.0,1238000000.0,1496000000.0,1184000000.0,3922000000.0,3891000000.0,4070000000.0,3635000000.0,52344000000.0,52718000000.0,53430000000.0,53699000000.0,16416000000.0,16531000000.0,17274000000.0,17638000000.0,24718000000.0,24969000000.0,24243000000.0,24447000000.0,27626000000.0,27749000000.0,29187000000.0,29252000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Large-Cap,0.5537990821009688,0.5499871498329478,0.5594594594594594,0.546079779917469,0.13131055583885773,0.1583140580827551,-0.03538083538083538,0.1422283356258597,0.508589692369157,0.5327964670736459,0.4942500309138123,0.4738850725111765,2.1176470588235294,2.1113380591934,2.203935156540032,2.1965476336564813,0.6641314022170078,0.6620609555849253,0.7125355772800396,0.7214791180921994,0.07407054881879271,0.07668538267324868,0.06786211016624817,0.024795218065087447,-0.005852231163130944,0.02123639350996098,0.011726409167919895,-0.0027131929004785772,0.00965191498100421
WSFS,WSFS FINANCIAL CORP,Financials,-3264000.0,-2547000.0,-3407000.0,-3396000.0,424023000.0,502945000.0,502700000.0,502066000.0,51115000.0,60743000.0,46672000.0,39281000.0,129175000.0,149223000.0,148800000.0,144239500.0,710928000.0,875533000.0,762884000.0,773500000.0,355805000.0,361853000.0,302652000.0,301887000.0,0.62,0.5488095,0.55,0.56,NASDAQ,9002000.0,7016000.0,6572000.0,7884500.0,47119000.0,46371000.0,43742000.0,40614000.0,1,447084000.0,463011000.0,468835000.0,543300000.0,912481.02,39497500.0,34414000.0,34967000.0,32987000.0,43459000.0,38343000.0,43594500.0,36595000.0,79782000.0,81675500.0,77988000.0,78284000.0,181105500.0,173079500.0,168030500.0,192068000.0,9586050000.0,9527608000.0,9649918000.0,9759255000.0,643931000.0,654576500.0,641883500.0,610692000.0,1419021000.0,1477525000.0,1488800000.0,1505311000.0,8298105000.0,8208193000.0,8502618000.0,8681074000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.2867417058013147,0.1378355033380614,0.11444648441800745,0.24901857675406627,0.2180911126387658,0.19883348403479326,0.2080991248612603,0.17174646479371888,1.9980832197411504,2.4195819849496893,2.5206639969337723,2.5622169884758206,6.755396854592004,6.448356542190488,6.481675174637291,6.483215096415292,0.4537853914776455,0.44302228388690545,0.4311415233745298,0.40569158134099864,0.018110557382579516,0.01752368892629842,0.019791466643117664,0.023762094577472616,0.0235759736374133,0.02203458722806202,0.003600985222190331,0.003646664329903659,0.0033991144290382697
HUBS,HUBSPOT INC,Information Technology,-29641000.0,-34777000.0,-36872000.0,-43766000.0,797875000.0,410060000.0,512667000.0,625029000.0,117828000.0,159542000.0,194141000.0,161570000.0,95517000.0,99324000.0,103337000.0,115107000.0,2236204000.0,2438701000.0,2633603000.0,2613873000.0,1437251000.0,1488544000.0,1573399000.0,1577098000.0,-0.28,0.16,0.09,-0.42,New York Stock Exchange Inc.,11753000.0,2502000.0,8009000.0,11924000.0,901000.0,936000.0,949000.0,644000.0,1,1441937500.0,1455535000.0,1440294000.0,1540149500.0,6270970.86,-14435000.0,8146000.0,4983000.0,-21793000.0,-22858000.0,-8644000.0,-9658000.0,-26400000.0,564571000.0,579041000.0,609499000.0,625430000.0,637230000.0,669721000.0,703178000.0,714137000.0,3356002000.0,3557058000.0,3795833000.0,3896316000.0,763219000.0,758010000.0,745416000.0,655149000.0,1600899000.0,1751882000.0,1908286000.0,2004544000.0,1755103000.0,1805176000.0,1887547000.0,1891772000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.8501059272162328,0.8516934663837628,0.853042899521885,0.8388166416247863,-0.022652731352886712,0.012163273960350654,0.007086399176310976,-0.03051655354644837,1.555889681064755,1.6383130092224347,1.6738303507247685,1.6573941505220349,2.0963233783018165,2.0304209986745683,1.9891321321856368,1.9437418185881676,0.47674400446249265,0.4326832514975324,0.3906206931246155,0.3268319378372338,0.1937552979433131,0.19126572119728144,0.1856794505670652,0.004859249679594343,0.0027228258375025407,-0.011139252152534099,0.0023566987701538825,0.0013553852491489402,-0.0056662968957049585
ALLY,ALLY FINANCIAL INC,Financials,-900000000.0,-934000000.0,-917000000.0,-819000000.0,7369000000.0,8616000000.0,10292000000.0,10409000000.0,1454000000.0,1188000000.0,620000000.0,940000000.0,2165000000.0,2294000000.0,2240000000.0,1755000000.0,1171000000.0,1399000000.0,1265000000.0,1557993000.0,6084000000.0,5140000000.0,1625000000.0,2450000000.0,0.86,1.06,0.26,-0.82,New York Stock Exchange Inc.,60000000.0,-124000000.0,314000000.0,-59000000.0,1866000000.0,1885000000.0,1799000000.0,1675000000.0,1,11470000000.0,13067000000.0,17495000000.0,16465000000.0,2968555.27,219000000.0,357000000.0,-140000000.0,-225000000.0,289100000.0,285076000.0,294965000.0,313150000.0,1866000000.0,1885000000.0,1799000000.0,1675000000.0,2165000000.0,2294000000.0,2240000000.0,1755000000.0,192531000000.0,192981000000.0,191836000000.0,193331000000.0,17665000000.0,18312000000.0,19231000000.0,19021000000.0,13851000000.0,14725000000.0,13903000000.0,14232000000.0,178680000000.0,178256000000.0,177933000000.0,179099000000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Mid-Cap,0.0,0.0,0.0,0.0,0.10115473441108545,0.15562336530078466,-0.0625,-0.1282051282051282,0.19247205785667323,0.2721789883268482,0.7784615384615384,0.6359155102040817,13.900151613601906,13.105670628183361,13.798173056174926,13.584246767847105,1.2753591798426107,1.2435993208828522,1.3832266417320003,1.336495222034851,0.011901056257652162,0.011641897317426205,0.009112930235456309,0.024986002239641657,-0.009780634343998883,-0.01599431313310823,0.0018520824254497914,-0.0007276185823391378,-0.0011683243891610652
CGNX,COGNEX CORP,Information Technology,-4510000.0,-4399000.0,-2073000.0,-2501000.0,176626000.0,197075000.0,186094000.0,143744000.0,27763000.0,56271000.0,51404000.0,40502000.0,72693000.0,75343000.0,71825000.0,71713000.0,681017000.0,672082000.0,613367000.0,577679000.0,168783000.0,170736000.0,169380000.0,183964000.0,0.21,0.17,0.16,0.14,NASDAQ,5356000.0,6964000.0,7454000.0,4195000.0,36212000.0,29591000.0,28346000.0,23603000.0,1,64778000.0,67375000.0,61363000.0,63425000.0,1993610.91,36212000.0,29591000.0,28346000.0,23603000.0,38457000.0,31564000.0,30840000.0,26092000.0,128142000.0,127835000.0,127019000.0,118231000.0,239292000.0,234742000.0,229684000.0,216036000.0,2004084000.0,2063247000.0,1992850000.0,1932503000.0,74183000.0,77181000.0,70217000.0,73702000.0,1506730000.0,1567026000.0,1517505000.0,1445628000.0,497354000.0,496221000.0,475345000.0,486875000.0,28708.161,29147.044,29511.664,29825.182,30042.113,23082.119,23286.508,23478.57,23586.542,23548.21,3.8333333333333335,4.0,4.166666666666667,4.133333333333333,4.1000000000000005,5.33,5.33,5.263333333333333,4.65,4.33,102.24276666666668,102.8633,102.71139999999998,102.40293333333334,103.4306,310.97433333333333,313.09566666666666,314.18266666666665,316.53866666666664,319.492,Small-Cap,0.6962163381976831,0.679039115284014,0.6872877518677836,0.6680506952544947,0.15132975611386926,0.1260575440270595,0.12341303704219711,0.10925493899164954,4.034867255588536,3.936381313841252,3.621248081237454,3.1401741645104475,1.3300883369946839,1.316664177875798,1.313241142533303,1.336791346044764,0.04923443483570381,0.049253171293903227,0.04627134671714426,0.05098268710899346,0.11542802884741861,0.11325370177291125,0.11007213873503861,0.01925396810937498,0.01837945541801979,0.01593111075338164,0.014550573828390166,0.01397698329206624,0.012025924802177027
